"Time_Iter","Outer_Iter","Inner_Iter",     "rms[T]"     
          0,           0,        6678,      -8.235497657
          0,           0,        6679,      -8.235628699
          0,           0,        6680,      -8.235759741
          0,           0,        6681,      -8.235890782
          0,           0,        6682,      -8.236021824
          0,           0,        6683,      -8.236152866
          0,           0,        6684,      -8.236283908
          0,           0,        6685,       -8.23641495
          0,           0,        6686,      -8.236545991
          0,           0,        6687,      -8.236677033
          0,           0,        6688,      -8.236808075
          0,           0,        6689,      -8.236939117
          0,           0,        6690,      -8.237070159
          0,           0,        6691,        -8.2372012
          0,           0,        6692,      -8.237332242
          0,           0,        6693,      -8.237463284
          0,           0,        6694,      -8.237594326
          0,           0,        6695,      -8.237725368
          0,           0,        6696,      -8.237856409
          0,           0,        6697,      -8.237987451
          0,           0,        6698,      -8.238118493
          0,           0,        6699,      -8.238249535
          0,           0,        6700,      -8.238380576
          0,           0,        6701,      -8.238511618
          0,           0,        6702,       -8.23864266
          0,           0,        6703,      -8.238773702
          0,           0,        6704,      -8.238904744
          0,           0,        6705,      -8.239035785
          0,           0,        6706,      -8.239166827
          0,           0,        6707,      -8.239297869
          0,           0,        6708,      -8.239428911
          0,           0,        6709,      -8.239559952
          0,           0,        6710,      -8.239690994
          0,           0,        6711,      -8.239822036
          0,           0,        6712,      -8.239953077
          0,           0,        6713,      -8.240084119
          0,           0,        6714,      -8.240215161
          0,           0,        6715,      -8.240346203
          0,           0,        6716,      -8.240477244
          0,           0,        6717,      -8.240608286
          0,           0,        6718,      -8.240739328
          0,           0,        6719,       -8.24087037
          0,           0,        6720,      -8.241001411
          0,           0,        6721,      -8.241132453
          0,           0,        6722,      -8.241263495
          0,           0,        6723,      -8.241394536
          0,           0,        6724,      -8.241525578
          0,           0,        6725,       -8.24165662
          0,           0,        6726,      -8.241787661
          0,           0,        6727,      -8.241918703
          0,           0,        6728,      -8.242049745
          0,           0,        6729,      -8.242180787
          0,           0,        6730,      -8.242311828
          0,           0,        6731,       -8.24244287
          0,           0,        6732,      -8.242573912
          0,           0,        6733,      -8.242704953
          0,           0,        6734,      -8.242835995
          0,           0,        6735,      -8.242967037
          0,           0,        6736,      -8.243098078
          0,           0,        6737,       -8.24322912
          0,           0,        6738,      -8.243360162
          0,           0,        6739,      -8.243491203
          0,           0,        6740,      -8.243622245
          0,           0,        6741,      -8.243753287
          0,           0,        6742,      -8.243884328
          0,           0,        6743,       -8.24401537
          0,           0,        6744,      -8.244146412
          0,           0,        6745,      -8.244277453
          0,           0,        6746,      -8.244408495
          0,           0,        6747,      -8.244539536
          0,           0,        6748,      -8.244670578
          0,           0,        6749,       -8.24480162
          0,           0,        6750,      -8.244932661
          0,           0,        6751,      -8.245063703
          0,           0,        6752,      -8.245194745
          0,           0,        6753,      -8.245325786
          0,           0,        6754,      -8.245456828
          0,           0,        6755,      -8.245587869
          0,           0,        6756,      -8.245718911
          0,           0,        6757,      -8.245849953
          0,           0,        6758,      -8.245980994
          0,           0,        6759,      -8.246112036
          0,           0,        6760,      -8.246243078
          0,           0,        6761,      -8.246374119
          0,           0,        6762,      -8.246505161
          0,           0,        6763,      -8.246636202
          0,           0,        6764,      -8.246767244
          0,           0,        6765,      -8.246898285
          0,           0,        6766,      -8.247029327
          0,           0,        6767,      -8.247160369
          0,           0,        6768,       -8.24729141
          0,           0,        6769,      -8.247422452
          0,           0,        6770,      -8.247553493
          0,           0,        6771,      -8.247684535
          0,           0,        6772,      -8.247815577
          0,           0,        6773,      -8.247946618
          0,           0,        6774,       -8.24807766
          0,           0,        6775,      -8.248208701
          0,           0,        6776,      -8.248339743
          0,           0,        6777,      -8.248470784
          0,           0,        6778,      -8.248601826
          0,           0,        6779,      -8.248732868
          0,           0,        6780,      -8.248863909
          0,           0,        6781,      -8.248994951
          0,           0,        6782,      -8.249125992
          0,           0,        6783,      -8.249257034
          0,           0,        6784,      -8.249388075
          0,           0,        6785,      -8.249519117
          0,           0,        6786,      -8.249650158
          0,           0,        6787,        -8.2497812
          0,           0,        6788,      -8.249912241
          0,           0,        6789,      -8.250043283
          0,           0,        6790,      -8.250174324
          0,           0,        6791,      -8.250305366
          0,           0,        6792,      -8.250436408
          0,           0,        6793,      -8.250567449
          0,           0,        6794,      -8.250698491
          0,           0,        6795,      -8.250829532
          0,           0,        6796,      -8.250960574
          0,           0,        6797,      -8.251091615
          0,           0,        6798,      -8.251222657
          0,           0,        6799,      -8.251353698
          0,           0,        6800,       -8.25148474
          0,           0,        6801,      -8.251615781
          0,           0,        6802,      -8.251746823
          0,           0,        6803,      -8.251877864
          0,           0,        6804,      -8.252008906
          0,           0,        6805,      -8.252139947
          0,           0,        6806,      -8.252270989
          0,           0,        6807,       -8.25240203
          0,           0,        6808,      -8.252533072
          0,           0,        6809,      -8.252664113
          0,           0,        6810,      -8.252795155
          0,           0,        6811,      -8.252926196
          0,           0,        6812,      -8.253057237
          0,           0,        6813,      -8.253188279
          0,           0,        6814,       -8.25331932
          0,           0,        6815,      -8.253450362
          0,           0,        6816,      -8.253581403
          0,           0,        6817,      -8.253712445
          0,           0,        6818,      -8.253843486
          0,           0,        6819,      -8.253974528
          0,           0,        6820,      -8.254105569
          0,           0,        6821,      -8.254236611
          0,           0,        6822,      -8.254367652
          0,           0,        6823,      -8.254498694
          0,           0,        6824,      -8.254629735
          0,           0,        6825,      -8.254760776
          0,           0,        6826,      -8.254891818
          0,           0,        6827,      -8.255022859
          0,           0,        6828,      -8.255153901
          0,           0,        6829,      -8.255284942
          0,           0,        6830,      -8.255415984
          0,           0,        6831,      -8.255547025
          0,           0,        6832,      -8.255678067
          0,           0,        6833,      -8.255809108
          0,           0,        6834,      -8.255940149
          0,           0,        6835,      -8.256071191
          0,           0,        6836,      -8.256202232
          0,           0,        6837,      -8.256333274
          0,           0,        6838,      -8.256464315
          0,           0,        6839,      -8.256595356
          0,           0,        6840,      -8.256726398
          0,           0,        6841,      -8.256857439
          0,           0,        6842,      -8.256988481
          0,           0,        6843,      -8.257119522
          0,           0,        6844,      -8.257250563
          0,           0,        6845,      -8.257381605
          0,           0,        6846,      -8.257512646
          0,           0,        6847,      -8.257643688
          0,           0,        6848,      -8.257774729
          0,           0,        6849,       -8.25790577
          0,           0,        6850,      -8.258036812
          0,           0,        6851,      -8.258167853
          0,           0,        6852,      -8.258298895
          0,           0,        6853,      -8.258429936
          0,           0,        6854,      -8.258560977
          0,           0,        6855,      -8.258692019
          0,           0,        6856,       -8.25882306
          0,           0,        6857,      -8.258954102
          0,           0,        6858,      -8.259085143
          0,           0,        6859,      -8.259216184
          0,           0,        6860,      -8.259347226
          0,           0,        6861,      -8.259478267
          0,           0,        6862,      -8.259609308
          0,           0,        6863,       -8.25974035
          0,           0,        6864,      -8.259871391
          0,           0,        6865,      -8.260002432
          0,           0,        6866,      -8.260133474
          0,           0,        6867,      -8.260264515
          0,           0,        6868,      -8.260395556
          0,           0,        6869,      -8.260526598
          0,           0,        6870,      -8.260657639
          0,           0,        6871,       -8.26078868
          0,           0,        6872,      -8.260919722
          0,           0,        6873,      -8.261050763
          0,           0,        6874,      -8.261181805
          0,           0,        6875,      -8.261312846
          0,           0,        6876,      -8.261443887
          0,           0,        6877,      -8.261574929
          0,           0,        6878,       -8.26170597
          0,           0,        6879,      -8.261837011
          0,           0,        6880,      -8.261968052
          0,           0,        6881,      -8.262099094
          0,           0,        6882,      -8.262230135
          0,           0,        6883,      -8.262361176
          0,           0,        6884,      -8.262492218
          0,           0,        6885,      -8.262623259
          0,           0,        6886,        -8.2627543
          0,           0,        6887,      -8.262885342
          0,           0,        6888,      -8.263016383
          0,           0,        6889,      -8.263147424
          0,           0,        6890,      -8.263278466
          0,           0,        6891,      -8.263409507
          0,           0,        6892,      -8.263540548
          0,           0,        6893,      -8.263671589
          0,           0,        6894,      -8.263802631
          0,           0,        6895,      -8.263933672
          0,           0,        6896,      -8.264064713
          0,           0,        6897,      -8.264195755
          0,           0,        6898,      -8.264326796
          0,           0,        6899,      -8.264457837
          0,           0,        6900,      -8.264588879
          0,           0,        6901,       -8.26471992
          0,           0,        6902,      -8.264850961
          0,           0,        6903,      -8.264982002
          0,           0,        6904,      -8.265113044
          0,           0,        6905,      -8.265244085
          0,           0,        6906,      -8.265375126
          0,           0,        6907,      -8.265506167
          0,           0,        6908,      -8.265637209
          0,           0,        6909,       -8.26576825
          0,           0,        6910,      -8.265899291
          0,           0,        6911,      -8.266030332
          0,           0,        6912,      -8.266161374
          0,           0,        6913,      -8.266292415
          0,           0,        6914,      -8.266423456
          0,           0,        6915,      -8.266554497
          0,           0,        6916,      -8.266685539
          0,           0,        6917,       -8.26681658
          0,           0,        6918,      -8.266947621
          0,           0,        6919,      -8.267078662
          0,           0,        6920,      -8.267209704
          0,           0,        6921,      -8.267340745
          0,           0,        6922,      -8.267471786
          0,           0,        6923,      -8.267602827
          0,           0,        6924,      -8.267733869
          0,           0,        6925,       -8.26786491
          0,           0,        6926,      -8.267995951
          0,           0,        6927,      -8.268126992
          0,           0,        6928,      -8.268258034
          0,           0,        6929,      -8.268389075
          0,           0,        6930,      -8.268520116
          0,           0,        6931,      -8.268651157
          0,           0,        6932,      -8.268782198
          0,           0,        6933,       -8.26891324
          0,           0,        6934,      -8.269044281
          0,           0,        6935,      -8.269175322
          0,           0,        6936,      -8.269306363
          0,           0,        6937,      -8.269437404
          0,           0,        6938,      -8.269568446
          0,           0,        6939,      -8.269699487
          0,           0,        6940,      -8.269830528
          0,           0,        6941,      -8.269961569
          0,           0,        6942,      -8.270092611
          0,           0,        6943,      -8.270223652
          0,           0,        6944,      -8.270354693
          0,           0,        6945,      -8.270485734
          0,           0,        6946,      -8.270616775
          0,           0,        6947,      -8.270747816
          0,           0,        6948,      -8.270878858
          0,           0,        6949,      -8.271009899
          0,           0,        6950,       -8.27114094
          0,           0,        6951,      -8.271271981
          0,           0,        6952,      -8.271403022
          0,           0,        6953,      -8.271534064
          0,           0,        6954,      -8.271665105
          0,           0,        6955,      -8.271796146
          0,           0,        6956,      -8.271927187
          0,           0,        6957,      -8.272058228
          0,           0,        6958,      -8.272189269
          0,           0,        6959,      -8.272320311
          0,           0,        6960,      -8.272451352
          0,           0,        6961,      -8.272582393
          0,           0,        6962,      -8.272713434
          0,           0,        6963,      -8.272844475
          0,           0,        6964,      -8.272975516
          0,           0,        6965,      -8.273106558
          0,           0,        6966,      -8.273237599
          0,           0,        6967,       -8.27336864
          0,           0,        6968,      -8.273499681
          0,           0,        6969,      -8.273630722
          0,           0,        6970,      -8.273761763
          0,           0,        6971,      -8.273892804
          0,           0,        6972,      -8.274023846
          0,           0,        6973,      -8.274154887
          0,           0,        6974,      -8.274285928
          0,           0,        6975,      -8.274416969
          0,           0,        6976,       -8.27454801
          0,           0,        6977,      -8.274679051
          0,           0,        6978,      -8.274810092
          0,           0,        6979,      -8.274941134
          0,           0,        6980,      -8.275072175
          0,           0,        6981,      -8.275203216
          0,           0,        6982,      -8.275334257
          0,           0,        6983,      -8.275465298
          0,           0,        6984,      -8.275596339
          0,           0,        6985,       -8.27572738
          0,           0,        6986,      -8.275858421
          0,           0,        6987,      -8.275989462
          0,           0,        6988,      -8.276120504
          0,           0,        6989,      -8.276251545
          0,           0,        6990,      -8.276382586
          0,           0,        6991,      -8.276513627
          0,           0,        6992,      -8.276644668
          0,           0,        6993,      -8.276775709
          0,           0,        6994,       -8.27690675
          0,           0,        6995,      -8.277037791
          0,           0,        6996,      -8.277168832
          0,           0,        6997,      -8.277299874
          0,           0,        6998,      -8.277430915
          0,           0,        6999,      -8.277561956
          0,           0,        7000,      -8.277692997
          0,           0,        7001,      -8.277824038
          0,           0,        7002,      -8.277955079
          0,           0,        7003,       -8.27808612
          0,           0,        7004,      -8.278217161
          0,           0,        7005,      -8.278348202
          0,           0,        7006,      -8.278479243
          0,           0,        7007,      -8.278610284
          0,           0,        7008,      -8.278741326
          0,           0,        7009,      -8.278872367
          0,           0,        7010,      -8.279003408
          0,           0,        7011,      -8.279134449
          0,           0,        7012,       -8.27926549
          0,           0,        7013,      -8.279396531
          0,           0,        7014,      -8.279527572
          0,           0,        7015,      -8.279658613
          0,           0,        7016,      -8.279789654
          0,           0,        7017,      -8.279920695
          0,           0,        7018,      -8.280051736
          0,           0,        7019,      -8.280182777
          0,           0,        7020,      -8.280313818
          0,           0,        7021,      -8.280444859
          0,           0,        7022,        -8.2805759
          0,           0,        7023,      -8.280706941
          0,           0,        7024,      -8.280837983
          0,           0,        7025,      -8.280969024
          0,           0,        7026,      -8.281100065
          0,           0,        7027,      -8.281231106
          0,           0,        7028,      -8.281362147
          0,           0,        7029,      -8.281493188
          0,           0,        7030,      -8.281624229
          0,           0,        7031,       -8.28175527
          0,           0,        7032,      -8.281886311
          0,           0,        7033,      -8.282017352
          0,           0,        7034,      -8.282148393
          0,           0,        7035,      -8.282279434
          0,           0,        7036,      -8.282410475
          0,           0,        7037,      -8.282541516
          0,           0,        7038,      -8.282672557
          0,           0,        7039,      -8.282803598
          0,           0,        7040,      -8.282934639
          0,           0,        7041,       -8.28306568
          0,           0,        7042,      -8.283196721
          0,           0,        7043,      -8.283327762
          0,           0,        7044,      -8.283458803
          0,           0,        7045,      -8.283589844
          0,           0,        7046,      -8.283720885
          0,           0,        7047,      -8.283851926
          0,           0,        7048,      -8.283982967
          0,           0,        7049,      -8.284114008
          0,           0,        7050,      -8.284245049
          0,           0,        7051,       -8.28437609
          0,           0,        7052,      -8.284507131
          0,           0,        7053,      -8.284638172
          0,           0,        7054,      -8.284769213
          0,           0,        7055,      -8.284900254
          0,           0,        7056,      -8.285031295
          0,           0,        7057,      -8.285162336
          0,           0,        7058,      -8.285293377
          0,           0,        7059,      -8.285424418
          0,           0,        7060,      -8.285555459
          0,           0,        7061,        -8.2856865
          0,           0,        7062,      -8.285817541
          0,           0,        7063,      -8.285948582
          0,           0,        7064,      -8.286079623
          0,           0,        7065,      -8.286210664
          0,           0,        7066,      -8.286341705
          0,           0,        7067,      -8.286472746
          0,           0,        7068,      -8.286603787
          0,           0,        7069,      -8.286734828
          0,           0,        7070,      -8.286865869
          0,           0,        7071,       -8.28699691
          0,           0,        7072,      -8.287127951
          0,           0,        7073,      -8.287258992
          0,           0,        7074,      -8.287390033
          0,           0,        7075,      -8.287521074
          0,           0,        7076,      -8.287652115
          0,           0,        7077,      -8.287783156
          0,           0,        7078,      -8.287914197
          0,           0,        7079,      -8.288045238
          0,           0,        7080,      -8.288176279
          0,           0,        7081,       -8.28830732
          0,           0,        7082,      -8.288438361
          0,           0,        7083,      -8.288569402
          0,           0,        7084,      -8.288700443
          0,           0,        7085,      -8.288831484
          0,           0,        7086,      -8.288962525
          0,           0,        7087,      -8.289093566
          0,           0,        7088,      -8.289224607
          0,           0,        7089,      -8.289355647
          0,           0,        7090,      -8.289486688
          0,           0,        7091,      -8.289617729
          0,           0,        7092,       -8.28974877
          0,           0,        7093,      -8.289879811
          0,           0,        7094,      -8.290010852
          0,           0,        7095,      -8.290141893
          0,           0,        7096,      -8.290272934
          0,           0,        7097,      -8.290403975
          0,           0,        7098,      -8.290535016
          0,           0,        7099,      -8.290666057
          0,           0,        7100,      -8.290797098
          0,           0,        7101,      -8.290928139
          0,           0,        7102,       -8.29105918
          0,           0,        7103,      -8.291190221
          0,           0,        7104,      -8.291321262
          0,           0,        7105,      -8.291452302
          0,           0,        7106,      -8.291583343
          0,           0,        7107,      -8.291714384
          0,           0,        7108,      -8.291845425
          0,           0,        7109,      -8.291976466
          0,           0,        7110,      -8.292107507
          0,           0,        7111,      -8.292238548
          0,           0,        7112,      -8.292369589
          0,           0,        7113,       -8.29250063
          0,           0,        7114,      -8.292631671
          0,           0,        7115,      -8.292762712
          0,           0,        7116,      -8.292893753
          0,           0,        7117,      -8.293024793
          0,           0,        7118,      -8.293155834
          0,           0,        7119,      -8.293286875
          0,           0,        7120,      -8.293417916
          0,           0,        7121,      -8.293548957
          0,           0,        7122,      -8.293679998
          0,           0,        7123,      -8.293811039
          0,           0,        7124,       -8.29394208
          0,           0,        7125,      -8.294073121
          0,           0,        7126,      -8.294204162
          0,           0,        7127,      -8.294335202
          0,           0,        7128,      -8.294466243
          0,           0,        7129,      -8.294597284
          0,           0,        7130,      -8.294728325
          0,           0,        7131,      -8.294859366
          0,           0,        7132,      -8.294990407
          0,           0,        7133,      -8.295121448
          0,           0,        7134,      -8.295252489
          0,           0,        7135,       -8.29538353
          0,           0,        7136,       -8.29551457
          0,           0,        7137,      -8.295645611
          0,           0,        7138,      -8.295776652
          0,           0,        7139,      -8.295907693
          0,           0,        7140,      -8.296038734
          0,           0,        7141,      -8.296169775
          0,           0,        7142,      -8.296300816
          0,           0,        7143,      -8.296431857
          0,           0,        7144,      -8.296562897
          0,           0,        7145,      -8.296693938
          0,           0,        7146,      -8.296824979
          0,           0,        7147,       -8.29695602
          0,           0,        7148,      -8.297087061
          0,           0,        7149,      -8.297218102
          0,           0,        7150,      -8.297349143
          0,           0,        7151,      -8.297480183
          0,           0,        7152,      -8.297611224
          0,           0,        7153,      -8.297742265
          0,           0,        7154,      -8.297873306
          0,           0,        7155,      -8.298004347
          0,           0,        7156,      -8.298135388
          0,           0,        7157,      -8.298266429
          0,           0,        7158,      -8.298397469
          0,           0,        7159,       -8.29852851
          0,           0,        7160,      -8.298659551
          0,           0,        7161,      -8.298790592
          0,           0,        7162,      -8.298921633
          0,           0,        7163,      -8.299052674
          0,           0,        7164,      -8.299183715
          0,           0,        7165,      -8.299314755
          0,           0,        7166,      -8.299445796
          0,           0,        7167,      -8.299576837
          0,           0,        7168,      -8.299707878
          0,           0,        7169,      -8.299838919
          0,           0,        7170,       -8.29996996
          0,           0,        7171,         -8.300101
          0,           0,        7172,      -8.300232041
          0,           0,        7173,      -8.300363082
          0,           0,        7174,      -8.300494123
          0,           0,        7175,      -8.300625164
          0,           0,        7176,      -8.300756205
          0,           0,        7177,      -8.300887245
          0,           0,        7178,      -8.301018286
          0,           0,        7179,      -8.301149327
          0,           0,        7180,      -8.301280368
          0,           0,        7181,      -8.301411409
          0,           0,        7182,       -8.30154245
          0,           0,        7183,       -8.30167349
          0,           0,        7184,      -8.301804531
          0,           0,        7185,      -8.301935572
          0,           0,        7186,      -8.302066613
          0,           0,        7187,      -8.302197654
          0,           0,        7188,      -8.302328694
          0,           0,        7189,      -8.302459735
          0,           0,        7190,      -8.302590776
          0,           0,        7191,      -8.302721817
          0,           0,        7192,      -8.302852858
          0,           0,        7193,      -8.302983898
          0,           0,        7194,      -8.303114939
          0,           0,        7195,       -8.30324598
          0,           0,        7196,      -8.303377021
          0,           0,        7197,      -8.303508062
          0,           0,        7198,      -8.303639102
          0,           0,        7199,      -8.303770143
          0,           0,        7200,      -8.303901184
          0,           0,        7201,      -8.304032225
          0,           0,        7202,      -8.304163266
          0,           0,        7203,      -8.304294306
          0,           0,        7204,      -8.304425347
          0,           0,        7205,      -8.304556388
          0,           0,        7206,      -8.304687429
          0,           0,        7207,       -8.30481847
          0,           0,        7208,       -8.30494951
          0,           0,        7209,      -8.305080551
          0,           0,        7210,      -8.305211592
          0,           0,        7211,      -8.305342633
          0,           0,        7212,      -8.305473674
          0,           0,        7213,      -8.305604714
          0,           0,        7214,      -8.305735755
          0,           0,        7215,      -8.305866796
          0,           0,        7216,      -8.305997837
          0,           0,        7217,      -8.306128877
          0,           0,        7218,      -8.306259918
          0,           0,        7219,      -8.306390959
          0,           0,        7220,         -8.306522
          0,           0,        7221,      -8.306653041
          0,           0,        7222,      -8.306784081
          0,           0,        7223,      -8.306915122
          0,           0,        7224,      -8.307046163
          0,           0,        7225,      -8.307177204
          0,           0,        7226,      -8.307308244
          0,           0,        7227,      -8.307439285
          0,           0,        7228,      -8.307570326
          0,           0,        7229,      -8.307701367
          0,           0,        7230,      -8.307832407
          0,           0,        7231,      -8.307963448
          0,           0,        7232,      -8.308094489
          0,           0,        7233,       -8.30822553
          0,           0,        7234,       -8.30835657
          0,           0,        7235,      -8.308487611
          0,           0,        7236,      -8.308618652
          0,           0,        7237,      -8.308749693
          0,           0,        7238,      -8.308880734
          0,           0,        7239,      -8.309011774
          0,           0,        7240,      -8.309142815
          0,           0,        7241,      -8.309273856
          0,           0,        7242,      -8.309404897
          0,           0,        7243,      -8.309535937
          0,           0,        7244,      -8.309666978
          0,           0,        7245,      -8.309798019
          0,           0,        7246,      -8.309929059
          0,           0,        7247,        -8.3100601
          0,           0,        7248,      -8.310191141
          0,           0,        7249,      -8.310322182
          0,           0,        7250,      -8.310453222
          0,           0,        7251,      -8.310584263
          0,           0,        7252,      -8.310715304
          0,           0,        7253,      -8.310846345
          0,           0,        7254,      -8.310977385
          0,           0,        7255,      -8.311108426
          0,           0,        7256,      -8.311239467
          0,           0,        7257,      -8.311370508
          0,           0,        7258,      -8.311501548
          0,           0,        7259,      -8.311632589
          0,           0,        7260,       -8.31176363
          0,           0,        7261,       -8.31189467
          0,           0,        7262,      -8.312025711
          0,           0,        7263,      -8.312156752
          0,           0,        7264,      -8.312287793
          0,           0,        7265,      -8.312418833
          0,           0,        7266,      -8.312549874
          0,           0,        7267,      -8.312680915
          0,           0,        7268,      -8.312811956
          0,           0,        7269,      -8.312942996
          0,           0,        7270,      -8.313074037
          0,           0,        7271,      -8.313205078
          0,           0,        7272,      -8.313336118
          0,           0,        7273,      -8.313467159
          0,           0,        7274,        -8.3135982
          0,           0,        7275,      -8.313729241
          0,           0,        7276,      -8.313860281
          0,           0,        7277,      -8.313991322
          0,           0,        7278,      -8.314122363
          0,           0,        7279,      -8.314253403
          0,           0,        7280,      -8.314384444
          0,           0,        7281,      -8.314515485
          0,           0,        7282,      -8.314646525
          0,           0,        7283,      -8.314777566
          0,           0,        7284,      -8.314908607
          0,           0,        7285,      -8.315039648
          0,           0,        7286,      -8.315170688
          0,           0,        7287,      -8.315301729
          0,           0,        7288,       -8.31543277
          0,           0,        7289,       -8.31556381
          0,           0,        7290,      -8.315694851
          0,           0,        7291,      -8.315825892
          0,           0,        7292,      -8.315956932
          0,           0,        7293,      -8.316087973
          0,           0,        7294,      -8.316219014
          0,           0,        7295,      -8.316350055
          0,           0,        7296,      -8.316481095
          0,           0,        7297,      -8.316612136
          0,           0,        7298,      -8.316743177
          0,           0,        7299,      -8.316874217
          0,           0,        7300,      -8.317005258
          0,           0,        7301,      -8.317136299
          0,           0,        7302,      -8.317267339
          0,           0,        7303,       -8.31739838
          0,           0,        7304,      -8.317529421
          0,           0,        7305,      -8.317660461
          0,           0,        7306,      -8.317791502
          0,           0,        7307,      -8.317922543
          0,           0,        7308,      -8.318053583
          0,           0,        7309,      -8.318184624
          0,           0,        7310,      -8.318315665
          0,           0,        7311,      -8.318446705
          0,           0,        7312,      -8.318577746
          0,           0,        7313,      -8.318708787
          0,           0,        7314,      -8.318839827
          0,           0,        7315,      -8.318970868
          0,           0,        7316,      -8.319101909
          0,           0,        7317,      -8.319232949
          0,           0,        7318,       -8.31936399
          0,           0,        7319,      -8.319495031
          0,           0,        7320,      -8.319626071
          0,           0,        7321,      -8.319757112
          0,           0,        7322,      -8.319888153
          0,           0,        7323,      -8.320019193
          0,           0,        7324,      -8.320150234
          0,           0,        7325,      -8.320281275
          0,           0,        7326,      -8.320412315
          0,           0,        7327,      -8.320543356
          0,           0,        7328,      -8.320674397
          0,           0,        7329,      -8.320805437
          0,           0,        7330,      -8.320936478
          0,           0,        7331,      -8.321067519
          0,           0,        7332,      -8.321198559
          0,           0,        7333,        -8.3213296
          0,           0,        7334,      -8.321460641
          0,           0,        7335,      -8.321591681
          0,           0,        7336,      -8.321722722
          0,           0,        7337,      -8.321853763
          0,           0,        7338,      -8.321984803
          0,           0,        7339,      -8.322115844
          0,           0,        7340,      -8.322246884
          0,           0,        7341,      -8.322377925
          0,           0,        7342,      -8.322508966
          0,           0,        7343,      -8.322640006
          0,           0,        7344,      -8.322771047
          0,           0,        7345,      -8.322902088
          0,           0,        7346,      -8.323033128
          0,           0,        7347,      -8.323164169
          0,           0,        7348,       -8.32329521
          0,           0,        7349,       -8.32342625
          0,           0,        7350,      -8.323557291
          0,           0,        7351,      -8.323688331
          0,           0,        7352,      -8.323819372
          0,           0,        7353,      -8.323950413
          0,           0,        7354,      -8.324081453
          0,           0,        7355,      -8.324212494
          0,           0,        7356,      -8.324343535
          0,           0,        7357,      -8.324474575
          0,           0,        7358,      -8.324605616
          0,           0,        7359,      -8.324736657
          0,           0,        7360,      -8.324867697
          0,           0,        7361,      -8.324998738
          0,           0,        7362,      -8.325129778
          0,           0,        7363,      -8.325260819
          0,           0,        7364,       -8.32539186
          0,           0,        7365,        -8.3255229
          0,           0,        7366,      -8.325653941
          0,           0,        7367,      -8.325784981
          0,           0,        7368,      -8.325916022
          0,           0,        7369,      -8.326047063
          0,           0,        7370,      -8.326178103
          0,           0,        7371,      -8.326309144
          0,           0,        7372,      -8.326440185
          0,           0,        7373,      -8.326571225
          0,           0,        7374,      -8.326702266
          0,           0,        7375,      -8.326833306
          0,           0,        7376,      -8.326964347
          0,           0,        7377,      -8.327095388
          0,           0,        7378,      -8.327226428
          0,           0,        7379,      -8.327357469
          0,           0,        7380,      -8.327488509
          0,           0,        7381,       -8.32761955
          0,           0,        7382,      -8.327750591
          0,           0,        7383,      -8.327881631
          0,           0,        7384,      -8.328012672
          0,           0,        7385,      -8.328143712
          0,           0,        7386,      -8.328274753
          0,           0,        7387,      -8.328405794
          0,           0,        7388,      -8.328536834
          0,           0,        7389,      -8.328667875
          0,           0,        7390,      -8.328798915
          0,           0,        7391,      -8.328929956
          0,           0,        7392,      -8.329060997
          0,           0,        7393,      -8.329192037
          0,           0,        7394,      -8.329323078
          0,           0,        7395,      -8.329454118
          0,           0,        7396,      -8.329585159
          0,           0,        7397,        -8.3297162
          0,           0,        7398,       -8.32984724
          0,           0,        7399,      -8.329978281
          0,           0,        7400,      -8.330109321
          0,           0,        7401,      -8.330240362
          0,           0,        7402,      -8.330371403
          0,           0,        7403,      -8.330502443
          0,           0,        7404,      -8.330633484
          0,           0,        7405,      -8.330764524
          0,           0,        7406,      -8.330895565
          0,           0,        7407,      -8.331026605
          0,           0,        7408,      -8.331157646
          0,           0,        7409,      -8.331288687
          0,           0,        7410,      -8.331419727
          0,           0,        7411,      -8.331550768
          0,           0,        7412,      -8.331681808
          0,           0,        7413,      -8.331812849
          0,           0,        7414,      -8.331943889
          0,           0,        7415,       -8.33207493
          0,           0,        7416,      -8.332205971
          0,           0,        7417,      -8.332337011
          0,           0,        7418,      -8.332468052
          0,           0,        7419,      -8.332599092
          0,           0,        7420,      -8.332730133
          0,           0,        7421,      -8.332861173
          0,           0,        7422,      -8.332992214
          0,           0,        7423,      -8.333123255
          0,           0,        7424,      -8.333254295
          0,           0,        7425,      -8.333385336
          0,           0,        7426,      -8.333516376
          0,           0,        7427,      -8.333647417
          0,           0,        7428,      -8.333778457
          0,           0,        7429,      -8.333909498
          0,           0,        7430,      -8.334040539
          0,           0,        7431,      -8.334171579
          0,           0,        7432,       -8.33430262
          0,           0,        7433,       -8.33443366
          0,           0,        7434,      -8.334564701
          0,           0,        7435,      -8.334695741
          0,           0,        7436,      -8.334826782
          0,           0,        7437,      -8.334957822
          0,           0,        7438,      -8.335088863
          0,           0,        7439,      -8.335219904
          0,           0,        7440,      -8.335350944
          0,           0,        7441,      -8.335481985
          0,           0,        7442,      -8.335613025
          0,           0,        7443,      -8.335744066
          0,           0,        7444,      -8.335875106
          0,           0,        7445,      -8.336006147
          0,           0,        7446,      -8.336137187
          0,           0,        7447,      -8.336268228
          0,           0,        7448,      -8.336399269
          0,           0,        7449,      -8.336530309
          0,           0,        7450,       -8.33666135
          0,           0,        7451,       -8.33679239
          0,           0,        7452,      -8.336923431
          0,           0,        7453,      -8.337054471
